Price (dollars),Discount (dollars),Length of Course (hours),Number of Users,Company Administrators (percent),Company Instructors (percent),Company Learners (percent),Company Rating (average),Quiz Grade (average),Completed Quizzes (percent),Graded Assessment (percent),Not-Graded Assessment (percent),Content (percent),External (percent),Interactive (percent),Uses SCORM (yes/no),Milestone Course (yes/no),Certificates (percent),Collaborations (average),Teacher Comments (average)
0.0,0.0,0.6494444444444445,3.0,50.0,0.0,50.0,90.0,100.0,100.0,0.0,18.4,28.6,0.0,53.1,0,0,0.0,0.0,0.0
0.0,0.0,7.4927777777777775,14.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.6161111111111112,5.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.0061111111111111106,2.0,50.0,0.0,50.0,90.0,75.0,100.0,33.300000000000004,0.0,66.7,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.5116666666666667,2.0,50.0,0.0,50.0,90.0,100.0,50.0,0.0,48.0,48.0,0.0,4.0,0,0,0.0,0.0,0.0
0.0,0.0,4.0808333333333335,10.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.6013888888888889,2.0,50.0,0.0,50.0,90.0,100.0,50.0,0.0,17.599999999999994,76.5,0.0,5.9,0,0,0.0,0.0,0.0
0.0,0.0,0.21222222222222226,3.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.9447222222222225,12.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,66.7,0.0,33.300000000000004,0,0,0.0,0.0,0.0
0.0,0.0,0.07194444444444445,1.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.1694444444444445,5.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,79.2,0.0,20.8,0,0,0.0,0.0,0.0
0.0,0.0,0.0019444444444444448,11.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,71.39999999999998,0.0,28.6,0,0,0.0,0.0,0.0
0.0,0.0,0.0022222222222222227,1.0,50.0,0.0,50.0,90.0,89.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,15.198611111111116,24.0,50.0,0.0,50.0,90.0,100.0,50.0,0.0,20.5,27.6,0.0,51.9,0,0,0.0,0.0,0.0
0.0,0.0,1.1822222222222225,4.0,50.0,0.0,50.0,90.0,98.0,100.0,31.6,10.5,47.4,0.0,10.5,0,0,0.0,0.0,0.0
0.0,0.0,4.101944444444444,17.0,33.300000000000004,0.0,66.7,89.0,93.0,50.0,14.2,15.4,66.7,3.7,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.8491666666666666,4.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,5.650555555555558,7.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,7.104722222222222,20.0,50.0,0.0,50.0,88.0,100.0,50.0,0.0,28.6,71.39999999999998,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,5.054722222222222,51.0,50.0,0.0,50.0,88.0,100.0,50.0,0.0,39.1,60.9,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.03333333333333333,11.0,40.0,20.0,40.0,88.0,100.0,50.0,0.0,6.5,93.5,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,5.116111111111112,15.0,50.0,0.0,50.0,88.0,100.0,50.0,0.0,33.300000000000004,66.7,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,8.052222222222222,21.0,50.0,0.0,50.0,88.0,78.0,50.0,8.799999999999997,0.0,91.2,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,16.953055555555554,59.0,50.0,0.0,50.0,88.0,65.0,50.0,15.7,0.0,84.3,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,8.631944444444445,66.0,50.0,0.0,50.0,88.0,100.0,50.0,0.0,25.8,74.2,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,25.9625,102.0,50.0,0.0,50.0,88.0,74.0,50.0,9.3,4.2,86.5,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,733.9241666666667,139.0,50.0,0.0,50.0,88.0,100.0,50.0,0.0,26.1,73.9,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.06666666666666668,4.0,50.0,0.0,50.0,88.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.2619444444444444,4.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,90.0,0.0,10.0,0,0,0.0,0.0,0.0
0.0,0.0,7.759166666666666,52.0,50.0,0.0,50.0,88.0,59.0,33.300000000000004,11.7,0.0,88.3,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.0027777777777777783,1.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,9.590833333333334,8.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.7633333333333333,3.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,13.637777777777774,25.0,50.0,0.0,50.0,90.0,98.0,50.0,5.1,34.7,50.1,0.0,10.1,0,0,0.0,0.0,1.0
24.95,0.011088,6.055,45.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,89.8,0.0,10.2,0,0,0.0,0.0,0.0
24.95,0.027218,95.95388888888887,128.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,91.2,0.0,8.799999999999997,0,0,0.0,0.0,0.0
79.0,0.0,33.429722222222225,20.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0
19.95,0.049875,10.699166666666667,30.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,94.4,0.0,5.6000000000000005,0,0,0.0,0.0,0.0
19.95,0.0,34.54333333333334,84.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,79.7,0.0,20.3,0,0,0.0,0.0,0.0
19.95,0.00425,71.67305555555555,2054.0,25.0,25.0,50.0,92.0,73.0,50.0,4.6,0.0,77.2,0.0,18.3,0,0,0.0,4.0,0.0
5.0,0.0,2.349166666666666,15.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.0,0.6805555555555556,14.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.05,20.348611111111108,37.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.02,4.4844444444444465,27.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
19.95,0.013531999999999999,146.25611111111112,1954.0,25.0,25.0,50.0,92.0,66.0,50.0,2.8000000000000003,0.0,69.89999999999999,0.0,27.3,0,0,0.0,1.0,0.0
5.0,0.0,1.2144444444444444,15.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
10.0,0.0,0.5005555555555555,11.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
10.0,0.0,1.1294444444444445,17.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.0719444444444444,31.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.025,4.0536111111111115,37.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
19.95,0.016312,199.21722222222226,286.0,20.0,40.0,40.0,89.0,68.0,50.0,1.3,0.0,42.6,0.0,56.00000000000001,0,0,0.0,3.0,0.0
159.0,0.019412,233.62916666666663,64.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,1,0.0,0.0,0.0
199.0,0.127928,18.071111111111108,28.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,3.0,0.0
179.0,0.052647000000000006,57.64333333333333,37.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0
11.99,0.004509,271.8288888888889,588.0,20.0,40.0,40.0,89.0,76.0,50.0,1.1,0.0,43.7,0.0,55.2,0,0,0.0,3.0,0.0
5.0,0.0,7.639444444444441,40.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,1.0,0.0
19.95,0.025115,106.28805555555556,576.0,25.0,25.0,50.0,92.0,77.0,50.0,6.9,0.0,93.1,0.0,0.0,0,0,0.0,3.0,0.0
5.0,0.0,2.375833333333333,22.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
10.0,0.0,0.32611111111111113,11.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.0,2.180555555555556,15.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.05,28.29,34.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
3.0,0.0008130000000000001,17.435277777777774,367.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,3.0,0.0
5.0,0.0,4.928333333333334,25.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.3736111111111111,15.0,50.0,0.0,50.0,90.0,95.0,33.300000000000004,30.0,12.5,49.2,0.0,8.3,0,0,0.0,0.0,0.0
0.0,0.1592,0.03333333333333333,7.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,1.0,0.0
149.0,0.018625,10.465277777777779,10.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0
89.0,0.026867000000000002,120.02777777777777,106.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0
19.95,0.006677,514.7441666666666,408.0,20.0,40.0,40.0,89.0,79.0,50.0,1.0,0.0,41.6,0.0,57.4,0,0,0.0,2.0,0.0
19.95,0.004987,226.99194444444439,194.0,20.0,40.0,40.0,89.0,70.0,50.0,0.7000000000000001,0.0,21.6,0.0,77.7,0,0,0.0,4.0,0.0
149.0,0.010275,13.662777777777775,28.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0
11.99,0.008570999999999999,237.4033333333333,403.0,20.0,40.0,40.0,89.0,82.0,50.0,1.1,0.0,60.7,0.0,38.2,0,0,0.0,1.0,0.0
89.0,0.016481000000000003,10.823611111111116,22.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0
5.0,0.0,3.480833333333333,28.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.013055,3.3202777777777777,36.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.5530555555555555,2.0,50.0,0.0,50.0,90.0,100.0,50.0,0.0,38.9,55.60000000000001,0.0,5.6000000000000005,0,0,0.0,0.0,0.0
5.0,0.025,14.416388888888893,33.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.003333,6.6738888888888885,47.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.0,1.26,19.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
25.0,0.229383,193.74944444444444,127.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.0,2.7080555555555565,34.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.027222222222222217,3.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,4.579722222222221,9.0,33.300000000000004,0.0,66.7,92.0,89.0,50.0,0.0,0.0,84.1,0.0,15.9,0,1,0.0,0.0,0.0
0.0,0.0,4.6625,15.0,33.300000000000004,0.0,66.7,92.0,89.0,50.0,0.0,0.0,84.2,0.0,15.8,0,0,0.0,0.0,0.0
0.0,0.0,4.901666666666666,7.0,33.300000000000004,0.0,66.7,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,1,0.0,0.0,0.0
0.0,0.0,8.844444444444445,7.0,50.0,0.0,50.0,90.0,100.0,100.0,0.0,20.0,74.0,0.0,6.0,0,0,0.0,0.0,0.0
89.0,0.016394,91.17194444444445,20.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0
19.95,0.002933,132.26388888888889,169.0,20.0,40.0,40.0,89.0,72.0,50.0,1.7000000000000002,0.0,47.2,0.0,51.1,0,0,0.0,0.0,0.0
0.0,0.0,270.6727777777777,79.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,25.3,0.0,74.7,0,0,0.0,0.0,0.0
89.0,0.031079000000000002,75.0025,71.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0
11.99,0.0075,237.79916666666668,420.0,20.0,40.0,40.0,89.0,79.0,50.0,0.5,0.0,33.300000000000004,0.0,66.10000000000001,0,0,0.0,0.0,0.0
0.0,0.0,2.6188888888888893,15.0,33.300000000000004,0.0,66.7,92.0,89.0,50.0,0.0,0.0,80.0,0.0,20.0,0,0,0.0,0.0,0.0
19.95,0.01995,139.66333333333333,266.0,20.0,40.0,40.0,89.0,69.0,50.0,2.1,0.0,54.90000000000001,0.0,43.0,0,0,0.0,1.0,0.0
0.0,0.0,3.826666666666666,15.0,33.300000000000004,0.0,66.7,92.0,89.0,50.0,0.0,0.0,79.2,0.0,20.8,0,0,0.0,0.0,0.0
0.0,0.149912,136.195,47.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,2.1,97.9,0.0,0,0,0.0,6.0,0.0
0.0,0.0,1.0452777777777778,6.0,33.300000000000004,0.0,66.7,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
19.95,0.123972,88.61916666666669,138.0,25.0,25.0,50.0,92.0,81.0,50.0,6.0,0.0,94.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.0033333333333334,4.0,50.0,0.0,50.0,90.0,93.0,66.7,3.8,42.3,46.2,0.0,7.7,0,0,0.0,0.0,0.0
3.0,0.0008619999999999999,8.96,358.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,3.811111111111111,16.0,33.300000000000004,0.0,66.7,92.0,89.0,50.0,0.0,0.0,88.0,0.0,12.0,0,0,0.0,0.0,0.0
5.0,0.0,2.9266666666666667,12.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.0,1.0863888888888888,24.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.0,1.0061111111111112,24.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
5.0,0.005833,4.5630555555555565,28.0,25.0,25.0,50.0,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.6111111111111112,5.0,50.0,0.0,50.0,90.0,83.0,50.0,34.8,10.9,45.7,0.0,8.7,0,0,0.0,0.0,0.0
0.0,0.0,0.0061111111111111106,2.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.0033333333333333327,1.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.4727777777777778,1.0,50.0,0.0,50.0,90.0,100.0,50.0,0.0,50.0,50.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,22.316388888888888,21.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.4866666666666667,3.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.7511111111111111,2.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,2.9805555555555565,8.0,50.0,0.0,50.0,90.0,100.0,33.300000000000004,0.0,17.299999999999994,30.1,0.0,52.6,0,0,0.0,0.0,0.0
0.0,0.0,0.07027777777777777,2.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.05194444444444445,1.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,16.735277777777778,39.0,40.0,20.0,40.0,88.0,100.0,50.0,0.0,12.7,87.3,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.9902777777777778,10.0,33.300000000000004,0.0,66.7,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,1,0.0,0.0,0.0
0.0,0.0,3.5616666666666665,16.0,33.300000000000004,0.0,66.7,92.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.215,3.0,33.300000000000004,33.300000000000004,33.300000000000004,91.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.3819444444444444,2.0,50.0,0.0,50.0,89.0,47.0,50.0,2.9000000000000004,0.0,92.8,1.4,2.9000000000000004,0,0,0.0,0.0,0.0
0.0,0.0,0.0013888888888888892,3.0,40.0,20.0,40.0,91.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.010277777777777778,2.0,50.0,0.0,50.0,90.0,89.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,7.540277777777778,32.0,50.0,0.0,50.0,89.0,100.0,50.0,0.0,4.3,95.7,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.9491666666666667,4.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.08138888888888889,1.0,50.0,0.0,50.0,90.0,89.0,0.0,0.0,23.1,15.4,0.0,61.5,0,0,0.0,0.0,0.0
0.0,0.0,1.3194444444444444,2.0,50.0,0.0,50.0,90.0,98.0,66.7,9.1,40.9,40.9,0.0,9.1,0,0,0.0,0.0,1.0
0.0,0.0,1.367222222222222,6.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.16805555555555554,5.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.005833333333333335,1.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,1.6030555555555557,7.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,6.0675,6.0,50.0,0.0,50.0,90.0,89.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,5.733055555555558,5.0,20.0,40.0,40.0,98.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,11.477222222222226,12.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,12.695277777777774,9.0,50.0,0.0,50.0,90.0,98.0,66.7,4.9,31.5,50.9,0.0,12.7,0,0,0.0,0.0,1.0
0.0,0.0,3.035,10.0,50.0,0.0,50.0,90.0,75.0,66.7,18.9,0.0,81.10000000000002,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.2775,1.0,40.0,20.0,40.0,91.0,100.0,100.0,12.5,12.5,75.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.0019444444444444448,1.0,40.0,20.0,40.0,91.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.060555555555555564,2.0,40.0,20.0,40.0,91.0,100.0,100.0,10.0,10.0,80.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.2,1.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.3672222222222222,2.0,40.0,20.0,40.0,91.0,50.0,100.0,7.1,0.0,92.9,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,4.9783333333333335,24.0,50.0,0.0,50.0,89.0,100.0,50.0,0.0,6.6000000000000005,93.4,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.2983333333333333,2.0,40.0,20.0,40.0,91.0,89.0,50.0,0.0,0.0,91.7,8.3,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.3552777777777778,2.0,40.0,20.0,40.0,91.0,89.0,0.0,5.9,0.0,88.2,5.9,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.7147222222222223,12.0,40.0,20.0,40.0,91.0,100.0,100.0,1.6,3.2,95.2,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.1786111111111111,2.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,15.6775,48.0,50.0,0.0,50.0,89.0,100.0,50.0,0.0,3.2,96.8,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.6541666666666667,2.0,50.0,0.0,50.0,90.0,93.0,33.300000000000004,30.8,15.4,46.2,0.0,7.7,0,0,0.0,0.0,0.0
0.0,0.0,4.498333333333333,8.0,50.0,0.0,50.0,90.0,100.0,50.0,0.0,20.5,75.6,0.0,3.8,0,0,0.0,0.0,0.0
0.0,0.0,1.3561111111111108,3.0,50.0,0.0,50.0,90.0,98.0,66.7,7.000000000000001,30.2,51.2,0.0,11.6,0,0,0.0,0.0,1.0
0.0,0.0,0.22083333333333333,3.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,6.823611111111113,8.0,50.0,0.0,50.0,90.0,97.0,50.0,2.9000000000000004,16.8,61.5,0.0,18.7,0,0,0.0,0.0,0.0
0.0,0.0,0.0425,3.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,4.585,7.0,33.300000000000004,33.300000000000004,33.300000000000004,90.0,85.0,50.0,0.8,32.6,53.8,4.5,8.3,0,0,0.0,0.0,0.0
0.0,0.0,1.2611111111111108,4.0,50.0,0.0,50.0,90.0,94.0,100.0,31.8,9.1,45.5,0.0,13.6,0,0,0.0,0.0,0.0
0.0,0.0,0.9255555555555556,4.0,50.0,0.0,50.0,90.0,97.0,50.0,33.300000000000004,16.7,46.7,0.0,3.3000000000000003,0,0,0.0,0.0,0.0
0.0,0.0,0.09277777777777778,1.0,50.0,0.0,50.0,90.0,89.0,0.0,0.0,50.0,50.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.0027777777777777783,1.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.9405555555555556,2.0,50.0,0.0,50.0,90.0,100.0,50.0,0.0,17.9,76.9,0.0,5.1,0,0,0.0,0.0,0.0
0.0,0.0,0.9594444444444444,2.0,50.0,0.0,50.0,90.0,89.0,0.0,0.0,11.4,22.9,0.0,65.7,0,0,0.0,0.0,0.0
11.99,0.0030559999999999997,358.4038888888888,468.0,20.0,40.0,40.0,89.0,76.0,50.0,0.8999999999999999,0.0,67.7,0.0,31.4,0,0,0.0,0.0,0.0
129.0,0.009675,55.118611111111115,44.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0
89.0,0.02225,26.046944444444453,15.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0
149.0,0.049666000000000016,40.740555555555545,33.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0
89.0,0.012136,14.541111111111107,20.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0
11.95,0.0239,27.1925,45.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,2.0,50.0,0.0,50.0,90.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0.0,164.62777777777774,29.0,33.300000000000004,33.300000000000004,33.300000000000004,89.0,88.0,42.9,1.9,5.0,65.2,0.0,27.800000000000004,0,0,0.0,2.0,1.0
0.0,0.0,45.33638888888889,13.0,33.300000000000004,33.300000000000004,33.300000000000004,89.0,87.0,50.0,2.1,3.5000000000000004,59.3,0.0,35.099999999999994,0,0,0.0,0.0,1.0
11.95,0.0,22.882777777777786,104.0,20.0,40.0,40.0,89.0,89.0,50.0,0.0,0.0,100.0,0.0,0.0,0,0,0.0,0.0,0.0
